"id","date","price","bedrooms","bathrooms","sqft_living","sqft_lot","floors","waterfront","view","condition","grade","sqft_above","sqft_basement","yr_built","yr_renovated","zipcode","lat","long","sqft_living15","sqft_lot15"
10142,"20150310",252000,3,1.75,1440,16819,1.5,0,0,4,6,1440,0,1925,0,98023,47.3318,-122.373,1560,12376
10143,"20140604",335000,4,2.75,2540,7210,1,0,0,4,7,1600,940,1979,0,98058,47.4601,-122.165,1820,7766
10144,"20140703",610000,3,2,2300,13418,1,0,0,3,8,1430,870,1955,0,98004,47.6075,-122.2,2140,9380
10146,"20150205",493500,3,1.75,1800,16026,1,0,0,3,8,1390,410,1972,0,98008,47.5815,-122.121,2210,13959
10147,"20150107",596500,4,2.25,1770,8505,2,0,0,3,8,1770,0,1986,0,98052,47.6904,-122.102,1880,8939
10151,"20140724",759900,4,2.5,3000,5639,2,0,0,3,8,3000,0,2008,0,98052,47.7066,-122.115,3000,4587
10153,"20150512",670000,3,1.5,1220,4080,1.5,0,0,5,7,1220,0,1914,0,98144,47.5746,-122.289,1320,4080
10157,"20140721",408000,3,2,1640,3440,2,0,0,3,7,1640,0,1987,0,98052,47.6829,-122.097,1070,3549
10158,"20140617",9e+05,5,3.75,3870,8225,2,0,0,3,10,3870,0,1998,0,98074,47.6078,-122.01,3600,9361
10159,"20150123",460000,4,2.25,2860,15054,1,0,0,3,8,1460,1400,1957,0,98155,47.7655,-122.3,1730,18525
10163,"20140825",235000,3,1,1210,6000,1,0,0,3,7,1210,0,1930,0,98178,47.4984,-122.224,1210,6000
10164,"20150113",769000,5,2.25,3320,13138,1,0,2,4,9,1900,1420,1964,0,98028,47.759,-122.269,2820,13138
10165,"20140507",428000,2,2,1350,3900,1,0,0,3,8,1350,0,2003,0,98053,47.7094,-122.03,1440,3900
10167,"20150321",462000,4,2.5,2060,6958,1,0,0,3,7,1220,840,1974,0,98034,47.7251,-122.168,1760,7350
10168,"20150506",775000,3,1,1460,6198,1.5,0,0,4,7,1460,0,1916,0,98107,47.6626,-122.361,2280,5160
10170,"20141016",193500,2,1,950,15996,1,0,0,4,7,950,0,1946,1995,98045,47.4987,-121.787,950,25510
10172,"20140711",790000,4,3.5,3560,6098,2,0,0,3,10,3560,0,2006,0,98075,47.5828,-121.972,3660,6846
10175,"20150319",235000,3,1,1864,6978,1,0,0,4,7,1864,0,1958,0,98002,47.285,-122.206,990,8000
10176,"20141217",495000,4,1.75,1930,6720,1,0,2,3,8,1130,800,1959,0,98115,47.6935,-122.312,1850,6380
10180,"20150326",471000,4,2.25,3410,57063,2,0,0,4,8,2410,1000,1978,0,98059,47.505,-122.11,2870,145490
10181,"20150323",597000,4,2.5,2370,41338,2,0,0,3,8,2370,0,1995,0,98077,47.7379,-122.052,2340,46661
10182,"20140923",804000,5,3.5,2770,9305,2,0,0,3,9,2770,0,1985,0,98006,47.5628,-122.114,2520,9773
10183,"20141013",357000,3,1.75,1250,17493,1,0,0,3,7,1250,0,1972,0,98155,47.7613,-122.274,2180,19553
10184,"20140821",419990,3,2.5,1690,1689,2,0,0,3,8,1150,540,2014,0,98029,47.5528,-121.999,1540,1689
10185,"20141110",725000,4,2.5,3040,35201,2,0,0,4,10,3040,0,1987,0,98027,47.4872,-122.066,2990,35416
10186,"20150209",275000,3,2.5,2710,5733,2,0,0,3,7,2710,0,2003,0,98092,47.3357,-122.171,2720,5733
10187,"20140925",445000,3,2.25,1190,13630,1,0,0,3,7,1190,0,1984,0,98045,47.4813,-121.735,1630,14405
10189,"20140527",330000,4,1,1360,13372,1,0,0,3,7,1360,0,1955,0,98028,47.7622,-122.263,1540,10283
10190,"20140818",270000,3,1,1500,5605,1,0,0,5,6,750,750,1942,0,98106,47.5456,-122.359,1050,9100
10192,"20150306",225000,4,1.75,1420,10300,2,0,0,3,7,1420,0,1950,2001,98002,47.3121,-122.215,1420,10300
10193,"20150504",716528,3,1.5,1750,5400,1,0,0,4,7,1050,700,1952,0,98115,47.6799,-122.279,1750,5400
10195,"20140609",471000,4,2.5,2330,9928,2,0,0,3,8,2330,0,1998,0,98045,47.4836,-121.783,2430,8175
10196,"20150226",690000,5,3.5,2690,4800,2,0,2,3,8,1930,760,1919,1984,98118,47.5592,-122.269,2080,4900
10197,"20150428",548000,5,1.5,1700,7200,1.5,0,0,3,7,1700,0,1937,0,98011,47.7614,-122.203,1460,7194
10198,"20140726",505000,3,1,1020,5410,1,0,0,4,7,880,140,1928,0,98115,47.6924,-122.31,1580,5376
10199,"20141217",325000,3,1,1160,11799,1,0,0,3,7,1160,0,1966,0,98034,47.7263,-122.229,1220,10500
10200,"20141105",682000,4,2.25,2450,34092,2,0,0,4,8,2450,0,1980,0,98075,47.5751,-122.049,2410,35378
10201,"20140617",605000,3,2.25,2010,10760,2,0,0,3,8,2010,0,1985,0,98052,47.7276,-122.103,2240,9357
10203,"20140724",530000,3,1,1370,4040,1.5,0,0,3,7,1370,0,1906,0,98103,47.6867,-122.354,1220,3030
10204,"20140902",245000,3,3,1990,9600,1,0,0,3,7,1440,550,1988,0,98003,47.3499,-122.296,1670,9600
10205,"20140603",654950,4,2.5,2790,45902,2,0,0,3,9,2790,0,1987,0,98077,47.7674,-122.086,2890,42421
10207,"20150429",466000,4,2,2240,4508,1,0,2,4,8,1340,900,1926,0,98178,47.5096,-122.25,1930,5250
10208,"20150213",383150,3,2,2210,6387,1,0,0,3,8,2210,0,2003,0,98003,47.265,-122.302,2570,6497
10211,"20140905",4e+05,6,3,3320,15600,1,0,0,4,8,1660,1660,1977,0,98092,47.2983,-122.166,2330,15360
10213,"20141124",489000,2,1,850,2850,1,0,0,4,7,850,0,1927,0,98115,47.6875,-122.309,1450,4015
10214,"20141105",649000,4,2.5,2980,12764,2,0,0,3,10,2980,0,1994,0,98075,47.5857,-122.027,3080,9810
10215,"20150512",7e+05,4,1.75,1980,10800,1,0,0,4,8,1320,660,1953,0,98005,47.5899,-122.173,2310,10800
10216,"20140520",268500,2,1,790,8424,1,0,0,4,6,790,0,1953,0,98133,47.7511,-122.352,1470,8424
10217,"20140610",515000,3,2.5,1800,5001,2,0,0,3,7,1800,0,1996,0,98034,47.7126,-122.231,2106,5618
10218,"20150223",685000,4,2,2260,10800,1,0,0,3,9,2260,0,1978,0,98007,47.6124,-122.153,2650,9900
10220,"20150112",950000,4,2,2490,4600,1.5,0,2,3,8,2090,400,1926,0,98105,47.6557,-122.278,2910,5000
10223,"20141204",450000,4,1.75,1850,7730,1,0,0,5,7,1100,750,1956,0,98133,47.7481,-122.355,2260,8581
10224,"20141027",535000,4,1,1920,6480,1.5,0,0,3,7,1920,0,1920,0,98117,47.6897,-122.374,1600,6470
10225,"20150306",550000,3,2.5,1740,3082,2,0,0,3,8,1740,0,2000,0,98029,47.5489,-122.006,1910,3075
10230,"20140611",335000,4,2.25,2030,13500,1,0,0,3,7,1230,800,1963,0,98059,47.4596,-122.066,1830,13800
10231,"20150402",594950,5,2.5,3280,6553,2,0,0,3,9,3280,0,2012,0,98045,47.475,-121.737,3360,7242
10234,"20141006",432500,3,2.5,1940,10800,1,0,0,3,8,1340,600,1979,0,98077,47.7471,-122.075,2080,9600
10236,"20140918",233703,3,2.25,1650,3788,2,0,0,3,7,1650,0,1985,0,98031,47.3908,-122.167,1510,3994
10237,"20141114",310000,3,1.5,1140,3292,2,0,0,3,7,1140,0,1988,0,98029,47.5701,-122.017,1150,3592
10238,"20150402",735000,3,2.5,2540,6762,2,0,0,3,10,2540,0,1998,0,98007,47.6239,-122.144,2870,6631
10239,"20141217",730000,4,2.75,3440,8150,2,0,0,3,10,3440,0,2014,0,98056,47.5168,-122.189,2560,8315
10241,"20140519",485000,2,2.25,1260,1240,3,0,0,3,8,1260,0,2004,0,98103,47.6531,-122.352,1330,1300
10242,"20140619",899000,4,2.25,2370,6000,1,0,2,3,8,1440,930,1959,0,98177,47.7023,-122.388,3280,8843
10243,"20141118",279000,3,1,1520,8055,1.5,0,0,3,7,1520,0,1952,0,98125,47.7222,-122.305,1560,8160
10244,"20141211",225000,4,2,1750,7245,1,0,0,4,7,1050,700,1974,0,98092,47.3164,-122.196,1640,7245
10249,"20150324",315000,3,1.75,2380,10450,1.5,0,0,3,8,2380,0,1966,0,98023,47.3143,-122.37,2320,8500
10250,"20140716",426000,2,1,2230,11472,2,0,0,3,7,2230,0,1951,0,98133,47.7372,-122.35,1870,8649
10251,"20150406",395000,5,2.5,2820,6305,2,0,0,3,8,2820,0,2003,0,98003,47.2616,-122.296,2610,6306
10252,"20141121",212644,3,1,1570,9650,1.5,0,0,5,5,1570,0,1922,0,98010,47.3531,-121.982,1330,9650
10253,"20141009",510000,3,3,1845,5100,2,0,2,5,8,1845,0,1947,0,98056,47.5204,-122.208,2100,7650
10258,"20140506",313950,3,1,1510,6083,1,0,0,4,6,860,650,1940,0,98115,47.6966,-122.324,1510,5712
10259,"20141008",415000,3,1,1510,6083,1,0,0,4,6,860,650,1940,0,98115,47.6966,-122.324,1510,5712
10260,"20140519",305000,3,1.75,1610,12247,1,0,0,3,8,1610,0,1981,0,98058,47.4476,-122.124,2010,9271
10264,"20140813",2700000,5,4,4230,27295,2,1,4,3,8,3230,1000,1949,1985,98033,47.6803,-122.214,2660,27295
10265,"20140813",829000,4,3,3310,4500,2.5,0,0,5,9,2910,400,1900,0,98103,47.6594,-122.345,1440,3750
10269,"20140926",1245000,3,3,4610,8400,2,0,2,3,8,2790,1820,1947,1999,98144,47.5854,-122.292,2160,5000
10270,"20150127",480000,4,2.5,2480,5100,2,0,0,3,8,2480,0,2007,0,98019,47.7383,-121.969,2270,5115
10271,"20140506",575000,3,1.75,2130,6500,1,0,2,3,8,1170,960,1954,0,98199,47.6424,-122.386,2020,5000
10272,"20141103",426950,4,2.75,2350,5589,2,0,0,3,7,2350,0,2001,0,98059,47.5098,-122.155,2014,6365
10273,"20140905",125000,3,1,920,7314,1,0,0,3,6,920,0,1960,0,98002,47.2892,-122.22,1010,7420
10275,"20140924",325000,4,2,1780,10622,1,0,0,4,7,900,880,1976,0,98058,47.4573,-122.158,1550,8900
10276,"20140922",597157,7,4,2690,10880,1,0,0,4,8,2690,0,1960,0,98033,47.6787,-122.168,1840,10836
10280,"20150424",405000,3,1,1280,11625,1,0,0,4,7,1280,0,1977,0,98053,47.6827,-122.059,1320,10875
10284,"20141007",1025000,5,3.5,5050,16500,2,0,2,3,11,5050,0,2001,0,98075,47.5863,-121.967,4570,16500
10288,"20141112",196700,2,1,1090,9994,1,0,0,3,7,1090,0,1954,0,98168,47.4761,-122.287,1090,11700
10290,"20141204",309900,5,2.5,2100,17825,1,0,0,4,7,1400,700,1974,0,98092,47.3094,-122.191,2200,14602
10291,"20141016",485000,4,3,3110,18843,2,0,0,3,9,3110,0,1995,0,98058,47.4619,-122.154,3080,14735
10294,"20140718",254000,3,1,1160,7560,1,0,0,4,6,1160,0,1958,0,98058,47.45,-122.179,1160,7560
10295,"20141030",488500,3,2.75,1820,9490,2,0,0,3,7,1820,0,1994,0,98011,47.7481,-122.178,1950,8851
10296,"20141027",260000,4,2.5,2110,8990,2,0,0,3,8,2110,0,1977,0,98058,47.4457,-122.127,2040,8800
10297,"20150102",166000,2,1,870,8487,1,0,0,4,6,870,0,1944,0,98178,47.4955,-122.239,1350,6850
10299,"20150202",375000,3,2,1260,7560,2,0,0,5,6,1260,0,1943,0,98133,47.7225,-122.351,1260,7595
10300,"20150225",529500,2,1,900,4800,1,0,0,4,6,780,120,1944,0,98199,47.6575,-122.4,1270,5520
10301,"20141014",338000,2,1,750,6439,1,0,0,4,6,750,0,1934,0,98103,47.6995,-122.354,1470,6374
10303,"20150205",464000,4,2.25,2220,15232,1,0,0,3,9,1690,530,1978,0,98072,47.7449,-122.103,2110,15280
10304,"20141003",354000,2,1,1390,7740,1,0,0,4,6,1390,0,1925,0,98126,47.5232,-122.371,1290,7740
10305,"20140814",601000,4,3.5,2160,3600,2,0,0,3,8,1660,500,1998,0,98122,47.6103,-122.297,1230,3840
10306,"20150424",285000,3,2.25,1840,9040,1,0,0,3,8,1370,470,1979,0,98023,47.3144,-122.339,1870,8992
10307,"20140930",462500,2,2,1690,4200,2,0,0,3,7,1690,0,1906,0,98112,47.621,-122.303,1540,4200
10310,"20150411",312500,4,2.5,2500,11983,1,0,0,3,7,1320,1180,1984,2008,98058,47.4292,-122.148,1460,9005
10311,"20140613",370000,4,2.5,2220,5338,2,0,0,3,7,2220,0,2001,0,98059,47.4887,-122.15,2220,5338
10312,"20150311",399900,3,1.75,1260,12750,1,0,0,3,7,1260,0,1979,0,98034,47.7289,-122.233,1460,7865
10315,"20150224",709000,3,2.75,2780,7200,1.5,0,0,4,8,1870,910,1913,0,98118,47.5632,-122.27,1700,7200
10316,"20141212",402000,5,2.75,2770,7620,1,0,0,3,7,1700,1070,1965,0,98106,47.5188,-122.348,1720,7620
10323,"20150402",714000,3,1.75,2260,11781,1,0,0,4,8,1520,740,1968,0,98008,47.5982,-122.128,2530,10176
10324,"20141016",495000,3,2,1460,9759,1,0,0,5,7,1460,0,1972,0,98052,47.6644,-122.144,1620,8421
10325,"20150420",535000,3,2.25,2050,6648,1,0,0,3,7,1230,820,1990,0,98133,47.7258,-122.332,1760,7200
10327,"20140616",150000,3,1.5,1230,8056,1,0,0,4,6,1230,0,1949,0,98168,47.4878,-122.314,850,6714
10328,"20150327",554500,3,2.25,1880,6565,1,0,0,4,8,1420,460,1972,0,98008,47.6396,-122.113,2060,7280
10329,"20150408",520000,3,1.75,1280,3880,1.5,0,0,5,7,1280,0,1916,0,98117,47.6871,-122.391,980,3880
10330,"20140822",839990,4,2.75,3660,5637,2,0,0,3,9,3660,0,2014,0,98053,47.6845,-122.017,3625,5639
10333,"20140802",247800,3,2.5,1580,2170,2,0,0,3,7,1580,0,2003,0,98118,47.5418,-122.289,1610,1917
10334,"20140711",344200,4,2.5,2490,5812,2,0,0,3,8,2490,0,2000,0,98042,47.3875,-122.155,2690,6012
10335,"20140623",459950,4,2.5,2000,6107,2,0,0,3,8,2000,0,2003,0,98011,47.7557,-122.221,2040,6520
10336,"20140915",229900,4,1.75,1550,9899,1,0,0,4,7,1550,0,1967,0,98030,47.3583,-122.183,1500,11272
10337,"20150219",750000,4,2.25,2820,9602,1,0,1,3,8,1950,870,1974,0,98008,47.5881,-122.113,2890,9602
10338,"20141024",509000,4,2.5,2600,9355,1,0,0,3,9,1840,760,1983,0,98028,47.7446,-122.249,2250,7691
10340,"20140627",661500,5,2.5,2500,7200,1,0,0,4,7,1490,1010,1977,0,98052,47.6964,-122.12,1960,8325
10341,"20141125",370000,2,1,1270,1399,3,0,0,3,7,1270,0,2000,0,98136,47.5552,-122.381,1140,1442
10342,"20140717",785000,4,2.75,2900,17400,1,0,0,4,8,2410,490,1978,0,98052,47.6431,-122.108,2620,12240
10344,"20140731",446000,4,2,1940,6350,1,0,0,4,7,970,970,1951,0,98103,47.6948,-122.357,960,6350
10345,"20150128",830000,5,3.5,3490,21780,2,0,0,3,8,3490,0,1996,0,98052,47.6707,-122.144,3070,7829
10348,"20141017",745000,3,1,1390,9112,1,0,0,4,7,1390,0,1951,0,98004,47.6071,-122.197,2290,9112
10351,"20141211",565000,3,2.25,2560,8040,1,0,0,3,8,1510,1050,1958,0,98125,47.7124,-122.303,1980,8040
10352,"20141119",465000,4,2.5,2300,7314,1,0,0,4,8,1420,880,1979,0,98133,47.7671,-122.33,2010,7314
10353,"20140827",401000,3,3.25,1770,1977,3,0,0,3,8,1770,0,2001,0,98125,47.7186,-122.314,1860,2210
10355,"20141017",395000,3,2.5,2310,4930,2,0,0,4,8,2310,0,1989,0,98055,47.4512,-122.208,2230,5324
10356,"20150414",245000,5,1.5,2000,8100,1.5,0,0,3,6,2000,0,1946,0,98168,47.4945,-122.304,960,9239
10357,"20150325",5e+05,3,2,1540,3600,1,0,0,3,7,890,650,1994,0,98122,47.6103,-122.296,1540,3600
10358,"20141103",334000,5,1.75,2590,6720,1,0,0,4,7,1750,840,1979,0,98055,47.435,-122.192,1820,7521
10359,"20150501",550000,3,1,980,10960,1,0,0,4,7,980,0,1953,0,98005,47.5908,-122.173,2100,10960
10360,"20141124",216000,3,1,1730,7950,1,0,0,4,7,1180,550,1961,0,98198,47.3644,-122.312,1830,8890
10361,"20141030",340500,3,2.5,3070,5871,3,0,0,4,8,2510,560,1928,0,98178,47.5007,-122.223,2220,4000
10363,"20150109",6e+05,3,2.75,2080,16740,1,0,3,3,8,1580,500,1966,0,98198,47.3632,-122.324,2175,7568
10364,"20140515",375000,4,1.75,1890,8000,1,0,0,4,7,1250,640,1960,0,98133,47.7576,-122.333,1870,8270
10365,"20140509",536500,4,1.75,2000,4000,1.5,0,0,5,7,1450,550,1926,0,98126,47.5659,-122.375,1430,4000
10367,"20150304",750000,2,1.5,1110,3600,1,0,0,5,7,1110,0,1904,0,98119,47.6382,-122.359,1670,5400
10369,"20140701",590000,3,2,1410,6413,1,0,0,4,7,910,500,1947,0,98115,47.6826,-122.298,1330,6050
10370,"20150507",680000,2,1,2140,6000,1,0,0,4,7,1070,1070,1946,0,98199,47.651,-122.399,1560,6000
10372,"20150502",581000,2,1,1170,4080,1,0,0,4,7,1170,0,1909,0,98117,47.6784,-122.386,1560,4586
10373,"20150331",463800,3,1.5,980,7770,1,0,0,4,7,980,0,1968,0,98033,47.6923,-122.201,1470,7350
10376,"20140925",276200,3,2.5,1480,7210,1,0,0,3,7,1180,300,1986,0,98023,47.3124,-122.351,1690,7396
10379,"20141013",979700,4,2.25,2480,6000,2,0,2,3,10,2380,100,1929,0,98199,47.6392,-122.406,3030,5600
10382,"20150304",490000,3,1.75,1770,7508,1,0,0,3,7,1270,500,1962,0,98133,47.7354,-122.343,1690,8880
10383,"20140827",808000,3,2.5,2550,6240,1,0,3,5,8,1750,800,1957,0,98117,47.6992,-122.387,2180,5200
10384,"20150430",350000,3,1,1250,9786,1,0,0,4,7,1250,0,1969,0,98072,47.7622,-122.163,1660,9621
10385,"20141028",695000,4,1.75,2390,5880,1,0,2,3,8,1390,1000,1957,0,98117,47.6956,-122.399,2210,6260
10386,"20140612",1228000,4,2.5,5730,44947,2,0,4,3,11,4280,1450,1991,0,98074,47.6052,-122.064,3310,17628
10387,"20140813",309950,1,1,1120,11800,1.5,0,0,3,7,1120,0,1950,0,98168,47.5123,-122.331,2330,9290
10395,"20140521",405000,3,1.75,2470,9620,1,0,1,4,7,1570,900,1962,0,98198,47.3996,-122.32,2600,9620
10398,"20140925",180000,3,1,1280,4875,1,0,0,5,6,1280,0,1969,0,98042,47.3686,-122.081,1060,4875
10399,"20150318",285000,3,2.5,1590,9736,2,0,0,3,7,1590,0,1985,0,98001,47.33,-122.278,1580,7500
10400,"20150316",433000,3,2.75,2000,7200,1,0,0,3,7,1000,1000,1954,2014,98166,47.4531,-122.352,1440,7200
10401,"20150223",399000,3,1.75,1780,11440,1,0,0,3,8,1350,430,1977,0,98059,47.474,-122.139,2180,11440
10402,"20140802",565000,3,2.5,1700,7210,2,0,0,5,7,1700,0,1966,0,98052,47.6688,-122.161,1700,7566
10403,"20150224",406500,3,1.5,1970,10080,1,0,0,3,7,1970,0,1966,0,98168,47.4703,-122.276,2240,10080
10404,"20140807",420000,4,1.75,1940,11500,1,0,0,4,7,1090,850,1955,0,98006,47.5774,-122.147,1700,8360
10406,"20141024",1375000,4,3.5,3500,9523,2,0,0,3,10,2460,1040,1996,0,98033,47.6848,-122.208,3160,5997
10407,"20141007",353950,5,2.25,3260,7969,2,0,0,4,8,3260,0,1982,0,98023,47.314,-122.344,2070,7962
10408,"20140710",847700,5,3.25,4230,10260,2,0,0,3,10,3860,370,1996,0,98027,47.5503,-122.081,2980,10997
10409,"20140702",185000,5,1,1590,6700,1.5,0,0,3,6,1090,500,1942,0,98146,47.5075,-122.35,1370,8040
10412,"20141215",379950,2,1,870,7500,1,0,0,3,7,870,0,1947,0,98136,47.5465,-122.384,1240,5709
10413,"20141226",525000,3,2,1620,7800,1,0,0,3,7,1200,420,1969,0,98034,47.7288,-122.171,1540,7565
10415,"20140722",209950,4,1,1630,8400,1,0,0,3,6,1630,0,1962,0,98023,47.3052,-122.362,1190,8989
10417,"20140523",554820,4,2,3510,12905,1,0,2,3,8,2210,1300,1965,1982,98166,47.4466,-122.36,2530,16143
10418,"20150423",359000,4,2.5,2160,4500,2,0,0,3,7,2160,0,2002,0,98056,47.4819,-122.182,2160,4496
10419,"20140910",242500,3,1,1020,5870,1,0,0,3,6,1020,0,1941,0,98155,47.741,-122.314,1160,6901
10421,"20141105",740000,3,2.25,3440,44374,2,0,3,4,10,2190,1250,1979,0,98006,47.547,-122.111,3470,40185
10422,"20141218",630000,5,1,3020,4800,2,0,0,3,7,3020,0,1901,0,98122,47.6025,-122.313,1350,1307
10424,"20141013",695000,4,2.5,2790,6540,2,0,0,3,9,2790,0,1999,0,98074,47.6087,-122.016,2790,6270
10426,"20150225",389000,3,1.5,2030,10075,1,0,0,5,7,1080,950,1961,0,98055,47.4713,-122.197,2210,10075
10427,"20141023",447000,2,1,850,2700,1,0,0,5,6,850,0,1924,0,98105,47.6684,-122.316,1630,3000
10428,"20141230",1200000,3,2,2480,13310,1,0,0,2,7,2480,0,1955,0,98052,47.6759,-122.114,2400,11340
10429,"20141210",315000,3,1.75,1010,12000,1,0,0,4,7,1010,0,1977,0,98011,47.77,-122.207,1080,10619
10430,"20150414",640000,3,2.5,2420,8244,2,0,0,3,10,2420,0,1988,0,98029,47.5595,-122.019,2500,9320
10432,"20140805",495000,3,2.75,1830,208216,2,0,0,3,8,1830,0,1997,0,98070,47.4377,-122.464,1530,16988
10433,"20140603",449500,5,2.75,2040,7488,1,0,0,4,7,1200,840,1969,0,98034,47.7289,-122.172,1530,7488
10434,"20150317",1084500,4,2.75,2640,5000,2,0,0,3,9,1840,800,1943,2004,98105,47.6619,-122.275,2010,5000
10437,"20141208",312000,4,1,1190,7620,1.5,0,0,3,6,1190,0,1926,0,98106,47.5281,-122.348,1060,7320
10439,"20140728",690000,4,2.5,2120,8448,2,0,0,4,9,2120,0,1989,0,98029,47.5654,-122.01,2140,8122
10440,"20140610",375000,4,2.5,2210,9427,2,0,0,3,7,2210,0,1999,0,98148,47.4323,-122.327,1770,8770
10444,"20140729",4e+05,5,2.5,2510,7525,1.5,0,0,4,7,1710,800,1929,0,98106,47.5422,-122.359,1270,6741
10446,"20140904",240000,3,2,1310,8069,1,0,0,3,7,1310,0,1990,0,98042,47.3694,-122.083,1310,8392
10447,"20150508",3400000,4,4,4260,11765,2,0,0,3,11,3280,980,1939,2010,98112,47.638,-122.288,4260,10408
10448,"20140701",695000,3,2,2500,4080,1.5,0,0,5,7,1680,820,1922,0,98103,47.6813,-122.346,1550,3060
10449,"20140924",304950,2,1,670,6720,1,0,0,5,6,670,0,1942,0,98126,47.5151,-122.372,710,6720
10452,"20140625",482000,3,2.5,2420,7307,2,0,0,3,7,2420,0,1998,0,98065,47.5361,-121.871,2420,5577
10453,"20141031",655000,3,2,1820,4480,1,0,0,5,7,1120,700,1923,0,98105,47.6717,-122.295,1920,4480
10456,"20140908",415000,4,2.25,2520,8000,1,0,2,3,8,1680,840,1970,0,98023,47.3202,-122.383,2300,8000
10460,"20140902",855000,4,2,2380,10800,2,0,2,3,8,2380,0,1925,0,98118,47.5682,-122.275,2112,6600
10461,"20140626",1145000,3,2.5,2490,4000,2,0,0,5,8,1670,820,1918,0,98109,47.6403,-122.35,2310,4000
10462,"20140530",330000,2,2.5,1240,1546,2,0,0,3,7,1240,0,2007,0,98108,47.5634,-122.298,1520,2468
10468,"20150506",359000,4,2.5,2640,7883,2,0,0,3,8,2640,0,1990,0,98092,47.3124,-122.188,2150,7683
10469,"20150302",2e+06,4,3.75,2870,4500,2,0,3,3,10,2510,360,2012,0,98119,47.6291,-122.363,2870,6354
10471,"20140701",402500,2,1,800,2280,1,0,0,5,6,800,0,1946,0,98107,47.6588,-122.362,1310,4200
10473,"20150306",262500,5,2.25,1950,8086,1,0,0,3,7,1130,820,1980,0,98003,47.3179,-122.331,1670,8550
10474,"20150225",285000,4,2.25,1970,7200,2,0,0,3,8,1970,0,1979,0,98092,47.3132,-122.182,1790,7500
10476,"20140807",752500,2,2.5,2280,6230,1,0,0,3,8,2280,0,2005,0,98053,47.7065,-122.013,1640,5931
10477,"20141208",820000,4,2.75,3540,13515,2,0,0,3,10,3540,0,1998,0,98075,47.5945,-121.982,3540,11538
10483,"20150504",617450,3,2,1580,14398,1,0,0,3,7,1080,500,1981,0,98005,47.6328,-122.174,1650,14407
10485,"20140529",405000,5,1.75,1880,10000,1,0,0,3,7,960,920,1963,0,98034,47.7182,-122.201,1580,10000
10486,"20150331",325000,2,1,1070,8750,1,0,0,3,7,1070,0,1951,0,98055,47.4734,-122.198,1300,9670
10488,"20150303",425000,2,1.75,1550,7800,1,0,0,3,7,1050,500,1940,0,98136,47.5436,-122.39,1370,5000
10492,"20140606",435000,2,1,1260,4080,1.5,0,0,5,7,1260,0,1926,0,98115,47.687,-122.32,1720,4080
10493,"20141113",227950,3,1.5,1120,11430,1,0,0,4,7,1120,0,1963,0,98031,47.4105,-122.194,1790,8760
10494,"20150330",425000,2,1,1250,5880,1,0,0,3,6,900,350,1948,0,98117,47.6908,-122.391,1520,5020
10502,"20140708",390000,3,1.75,1180,16552,1,0,0,4,7,1180,0,1967,0,98072,47.7426,-122.116,2780,45302
10503,"20141230",226500,3,2,1560,7000,1,0,0,4,7,1560,0,1968,0,98001,47.3355,-122.284,1560,7200
10504,"20140731",495000,3,2,1340,2550,2,0,0,3,7,1340,0,1984,0,98117,47.6793,-122.38,1370,5100
10508,"20141022",910000,4,2.5,3170,32430,2.5,0,0,3,10,3170,0,1989,0,98053,47.6903,-122.056,3360,35610
10510,"20140626",495000,3,1.75,1440,11787,1,0,0,3,8,1440,0,1983,0,98074,47.6276,-122.033,2190,11787
10512,"20140506",1225000,4,2.25,3490,6906,2,0,0,4,10,2280,1210,1928,0,98199,47.6424,-122.407,2540,6223
10515,"20150223",342000,3,2,2250,7757,1,0,0,3,8,2250,0,1992,0,98003,47.2684,-122.308,1970,6866
10516,"20150430",420000,4,1.75,1340,8400,1,0,0,5,7,1340,0,1967,0,98056,47.5382,-122.173,1980,8400
10517,"20140708",148226,3,1,1400,7360,1,0,0,4,7,1400,0,1968,0,98092,47.3123,-122.186,1600,8030
10518,"20141103",313000,3,1,1510,10369,1,0,0,4,7,1010,500,1968,0,98059,47.4808,-122.099,1510,16057
10520,"20140522",150000,2,1,820,10270,1,0,0,3,7,820,0,1954,0,98168,47.5119,-122.329,1670,10086
10521,"20140618",230000,2,1,1080,9435,1,0,0,3,6,1080,0,1958,0,98058,47.459,-122.181,1200,9210
10522,"20140902",389100,2,1,840,5400,1,0,0,4,7,840,0,1948,0,98118,47.5489,-122.271,1340,5400
10523,"20141216",645000,4,2.25,2070,8720,1,0,0,5,8,1360,710,1974,0,98033,47.6678,-122.182,2180,8510
10524,"20150302",310000,3,1,1520,6500,1,0,0,3,7,990,530,1958,0,98198,47.4164,-122.332,1500,7500
10525,"20141004",351358,2,1.75,1210,1189,2,0,0,3,8,1210,0,2014,0,98029,47.5526,-121.998,1540,1672
10528,"20141020",850000,3,2,1540,3600,2,0,0,3,8,1540,0,1900,1988,98112,47.6343,-122.283,2970,3600
10529,"20140514",470000,4,2.5,2310,14023,2,0,0,3,9,2310,0,1991,0,98019,47.7351,-121.964,2410,14007
10531,"20140624",366000,3,1.75,1840,11440,1,0,0,4,8,1340,500,1977,0,98059,47.474,-122.14,1940,11440
10532,"20140710",545000,3,2.5,2060,7184,2,0,0,3,8,2060,0,1987,0,98029,47.567,-122.012,2230,7788
